Step,Time (s),AL (mol/cm3),Err,O2 (mol/cm3),Err,ALO (mol/cm3),Err,O (mol/cm3),Err,ALO2 (mol/cm3),Err,AL2O2 (mol/cm3),Err,AL2O3(S) (mol/cm3),Err,AL2O (mol/cm3),Err,AL(L) (mol/cm3),Err,AL2O3(L) (mol/cm3),Err,T (K),Err,Density (mol/cm3),Err,Pressure (Pa),Err
373,0.1865,0,0,1.99205198023508e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.86774103503685e-07,0,5.52034915996515e-11,0,2323.23886569069,0,2.07073491093461e-05,0,399993.60221435,0
374,0.187,0,0,1.99151880498759e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.86563240763283e-07,0,5.53338409401004e-11,0,2323.86082370354,0,2.07018066244801e-05,0,399993.595049413,0
375,0.1875,0,0,1.99098545173484e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.86352307274228e-07,0,5.54644142812761e-11,0,2324.4833226345,0,2.06962622890369e-05,0,399993.587875853,0
376,0.188,0,0,1.99045345885017e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.86141911441236e-07,0,5.55948348284786e-11,0,2325.10456626286,0,2.06907320947777e-05,0,399993.580734998,0
377,0.1885,0,0,1.98992218622255e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85931800110733e-07,0,5.57252587425548e-11,0,2325.72530035698,0,2.06852093875949e-05,0,399993.57360968,0
378,0.189,0,0,1.98939187351181e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85722068066018e-07,0,5.58556266784514e-11,0,2326.34524361233,0,2.06796966588108e-05,0,399993.566506285,0
379,0.1895,0,0,1.98886260037135e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85512746810336e-07,0,5.59859183717501e-11,0,2326.96430131442,0,2.06741947364422e-05,0,399993.559426955,0
380,0.19,0,0,1.9883515139082e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85310608642891e-07,0,5.6116642037874e-11,0,2327.56240183405,0,2.06688818643669e-05,0,399993.552819664,0
381,0.1905,0,0,1.98784703638499e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.85111080857045e-07,0,5.62474782271781e-11,0,2328.15307051695,0,2.06636376921852e-05,0,399993.546381441,0
382,0.191,0,0,1.98734320293127e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.84911807478972e-07,0,5.63783176990214e-11,0,2328.74328444707,0,2.06584002151094e-05,0,399993.539956393,0
383,0.1915,0,0,1.98684040366331e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.84712942806301e-07,0,5.65090586114904e-11,0,2329.3325853856,0,2.0653173488498e-05,0,399993.533554454,0
384,0.192,0,0,1.98633868278469e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.84514504323722e-07,0,5.6639688694929e-11,0,2329.9209198741,0,2.06479579718593e-05,0,399993.527176721,0
385,0.1925,0,0,1.98583689590434e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.84316039407167e-07,0,5.67705056170972e-11,0,2330.50962910412,0,2.06427417689562e-05,0,399993.520794084,0
386,0.193,0,0,1.9853365679401e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.84118151187203e-07,0,5.69011115054934e-11,0,2331.09692310315,0,2.06375407316997e-05,0,399993.514445308,0
387,0.1935,0,0,1.98483735007659e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.83920701703423e-07,0,5.70315963809508e-11,0,2331.68320923447,0,2.06323512340657e-05,0,399993.508121471,0
388,0.194,0,0,1.98433928679954e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.83723708552381e-07,0,5.71619477594139e-11,0,2332.2684334728,0,2.06271737384955e-05,0,399993.501823701,0
389,0.1945,0,0,1.9838411172663e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.83526673048329e-07,0,5.729249530415e-11,0,2332.85407650834,0,2.06219951382066e-05,0,399993.495520068,0
390,0.195,0,0,1.98334475844191e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.83330353388218e-07,0,5.74227362044651e-11,0,2333.43788363091,0,2.06168353605435e-05,0,399993.489259048,0
391,0.1955,0,0,1.98284875694249e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8313417473193e-07,0,5.75530509163004e-11,0,2334.02156247754,0,2.06116792972077e-05,0,399993.483003913,0
392,0.196,0,0,1.98235383135862e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.829384212974e-07,0,5.76832502455765e-11,0,2334.60426644017,0,2.06065344181338e-05,0,399993.476772771,0
393,0.1965,0,0,1.98186055480823e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.82743319766835e-07,0,5.78131823603175e-11,0,2335.18531861213,0,2.06014066810315e-05,0,399993.470579997,0
394,0.197,0,0,1.98136698280195e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.82548101053694e-07,0,5.79433589301098e-11,0,2335.76700837505,0,2.05962758724322e-05,0,399993.464376697,0
395,0.1975,0,0,1.98087446086437e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.82353297342934e-07,0,5.80734250615488e-11,0,2336.34774963768,0,2.05911559794116e-05,0,399993.458196707,0
396,0.198,0,0,1.98038233650206e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.82158650559417e-07,0,5.82035525738723e-11,0,2336.92831066045,0,2.05860402191326e-05,0,399993.452023616,0
397,0.1985,0,0,1.97989108507204e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.81964348718697e-07,0,5.83336154379526e-11,0,2337.50812979566,0,2.05809335330545e-05,0,399993.445869357,0
398,0.199,0,0,1.97940031809351e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8177023816804e-07,0,5.84637160747746e-11,0,2338.08766455636,0,2.05758318828192e-05,0,399993.439724179,0
399,0.1995,0,0,1.97891158511851e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.81576931795596e-07,0,5.85934427981875e-11,0,2338.66508323071,0,2.05707513764235e-05,0,399993.433626816,0
400,0.2,0,0,1.97842278493446e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.81383598519772e-07,0,5.8723352495957e-11,0,2339.24286665283,0,2.05656701712169e-05,0,399993.427524761,0
401,0.2005,0,0,1.97793546683249e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.81190851126459e-07,0,5.88530330614209e-11,0,2339.81918257773,0,2.05606043724844e-05,0,399993.421456665,0
402,0.201,0,0,1.97744932421234e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.80998568349147e-07,0,5.89825649937651e-11,0,2340.39439146336,0,2.05555507930375e-05,0,399993.415414827,0
403,0.2015,0,0,1.97696323203284e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.80806305203912e-07,0,5.91122476432719e-11,0,2340.96982352659,0,2.055049773778e-05,0,399993.409371279,0
404,0.202,0,0,1.97647783770264e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.80614317759236e-07,0,5.92419082232118e-11,0,2341.54471197253,0,2.05454519366938e-05,0,399993.403342097,0
405,0.2025,0,0,1.97599332684387e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.80422679435026e-07,0,5.93714966315918e-11,0,2342.11883579708,0,2.05404153193704e-05,0,399993.397331906,0
406,0.203,0,0,1.97551003589127e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.80231523302638e-07,0,5.95009221103028e-11,0,2342.69179473828,0,2.05353913831374e-05,0,399993.391349004,0
407,0.2035,0,0,1.97502662080542e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.80040317754699e-07,0,5.96305442275596e-11,0,2343.26518135818,0,2.05303661563531e-05,0,399993.385360101,0
408,0.204,0,0,1.97454471125368e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.79849707375466e-07,0,5.97599256748729e-11,0,2343.83706180295,0,2.0525356579838e-05,0,399993.379405513,0
409,0.2045,0,0,1.9740631215986e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.79659223209461e-07,0,5.98893840399882e-11,0,2344.40884159632,0,2.05203503285795e-05,0,399993.373455932,0
410,0.205,0,0,1.97358263947942e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.79469176794073e-07,0,6.00187071858959e-11,0,2344.97958461443,0,2.05153555902955e-05,0,399993.367530811,0
411,0.2055,0,0,1.97310293429756e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.79279437368113e-07,0,6.01479833858099e-11,0,2345.54968210426,0,2.05103689283271e-05,0,399993.361621967,0
412,0.206,0,0,1.97262467060541e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.79090267785846e-07,0,6.02770327306123e-11,0,2346.11834261744,0,2.05053972508727e-05,0,399993.355745723,0
413,0.2065,0,0,1.97214660050071e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.78901174460648e-07,0,6.04061913013982e-11,0,2346.68704861866,0,2.0500427585659e-05,0,399993.349871391,0
414,0.207,0,0,1.97166986214626e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.78712607576288e-07,0,6.05351511644308e-11,0,2347.25444512762,0,2.049547176419e-05,0,399993.344026915,0
415,0.2075,0,0,1.97119360445596e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.78524230499472e-07,0,6.06641418357251e-11,0,2347.82154364828,0,2.04905209392009e-05,0,399993.338191398,0
416,0.208,0,0,1.97071818975924e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.78336186545295e-07,0,6.0793064794642e-11,0,2348.38791182335,0,2.04855788772025e-05,0,399993.332373712,0
417,0.2085,0,0,1.97024313708655e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.78148285473392e-07,0,6.09220500923391e-11,0,2348.95412176275,0,2.0480640578389e-05,0,399993.326562081,0
418,0.209,0,0,1.9697690494792e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.77960765809843e-07,0,6.10509336168687e-11,0,2349.51945380518,0,2.04757123115355e-05,0,399993.320771238,0
419,0.2095,0,0,1.96929591198675e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.77773621642565e-07,0,6.11797187209963e-11,0,2350.08392432498,0,2.04707939212287e-05,0,399993.315000814,0
420,0.21,0,0,1.96693845537907e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.76841152897933e-07,0,6.18232224265936e-11,0,2352.89983041491,0,2.0446287529911e-05,0,399993.171570295,0
421,0.2105,0,0,1.96460007985176e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.75916223812073e-07,0,6.2465472142738e-11,0,2355.69962634053,0,2.04219794878018e-05,0,399993.030114574,0
422,0.211,0,0,1.96228100615311e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.74998921827788e-07,0,6.31063416633019e-11,0,2358.48290761526,0,2.03978720897005e-05,0,399992.890653709,0
423,0.2115,0,0,1.95997860775839e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.74088208149923e-07,0,6.37464959811202e-11,0,2361.25269583544,0,2.03739380322298e-05,0,399992.752867158,0
424,0.212,0,0,1.95769606160293e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.73185339533605e-07,0,6.43849907997197e-11,0,2364.00503841365,0,2.03502103405537e-05,0,399992.617128912,0
425,0.2125,0,0,1.95543157626724e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.72289607505984e-07,0,6.50222607556942e-11,0,2366.74195741328,0,2.03266703924391e-05,0,399992.483219761,0
426,0.213,0,0,1.95318407285803e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.71400585419151e-07,0,6.565855000838e-11,0,2369.46463134106,0,2.03033069725495e-05,0,399992.351006524,0
427,0.2135,0,0,1.95095499563211e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.70518844679707e-07,0,6.6293389586639e-11,0,2372.17118470657,0,2.02801350943904e-05,0,399992.220653503,0
428,0.214,0,0,1.94874268395857e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69643728521555e-07,0,6.69271915139248e-11,0,2374.8635080327,0,2.02571374952987e-05,0,399992.091961412,0
429,0.2145,0,0,1.94654708945594e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.68775217916359e-07,0,6.7559913098648e-11,0,2377.54154225675,0,2.02343136723888e-05,0,399991.964919376,0
430,0.215,0,0,1.94436876710907e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.67913532512018e-07,0,6.81913363266172e-11,0,2380.20449083799,0,2.0211669394939e-05,0,399991.839587095,0
431,0.2155,0,0,1.94220585175332e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.67057934608358e-07,0,6.88219459340673e-11,0,2382.8545190565,0,2.01891852740875e-05,0,399991.715745211,0
432,0.216,0,0,1.94006071900822e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.66209364053338e-07,0,6.94509929560861e-11,0,2385.48860100632,0,2.01668860051285e-05,0,399991.593660488,0
433,0.2165,0,0,1.93793017190348e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.65366556300367e-07,0,7.00793585473726e-11,0,2388.11054874939,0,2.01447383546937e-05,0,399991.472964393,0
434,0.217,0,0,1.93581432990968e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.64529558702986e-07,0,7.07069595300278e-11,0,2390.72011546144,0,2.01227435647593e-05,0,399991.353667532,0
435,0.2175,0,0,1.93371508097403e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6369911820942e-07,0,7.13331830243118e-11,0,2393.31486546461,0,2.01009212611328e-05,0,399991.235978345,0
436,0.218,0,0,1.93163186461186e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.62875013209205e-07,0,7.19581388807454e-11,0,2395.89537838446,0,2.00792656174667e-05,0,399991.119828828,0
437,0.2185,0,0,1.92956274699085e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.62056478793119e-07,0,7.25823554256178e-11,0,2398.4639463017,0,2.0057756531057e-05,0,399991.004999279,0
438,0.219,0,0,1.92750901743591e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.61244025109008e-07,0,7.32053941183323e-11,0,2401.0188691063,0,2.00364074048623e-05,0,399990.891629273,0
439,0.2195,0,0,1.92547015936431e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.60437447898911e-07,0,7.38273592524138e-11,0,2403.56068637425,0,2.00152128689013e-05,0,399990.779657676,0
440,0.22,0,0,1.92344542509432e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.59636451474456e-07,0,7.44484292729064e-11,0,2406.09023227056,0,1.99941651508469e-05,0,399990.668998324,0
441,0.2205,0,0,1.92143535158849e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.58841248356295e-07,0,7.50683904169798e-11,0,2408.60673941813,0,1.99732698326316e-05,0,399990.559706553,0
442,0.221,0,0,1.91943970659546e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.58051746761483e-07,0,7.56872639335453e-11,0,2411.11040076041,0,1.995252449998e-05,0,399990.451753405,0
443,0.2215,0,0,1.91745757356074e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.57267584183023e-07,0,7.63052860474346e-11,0,2413.60227279174,0,1.99319196250765e-05,0,399990.345035977,0
444,0.222,0,0,1.91548781737253e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.56488311636921e-07,0,7.69227674767422e-11,0,2416.08369722961,0,1.99114434081297e-05,0,399990.239429755,0
445,0.2225,0,0,1.91353227319175e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.55714655233469e-07,0,7.75390885394106e-11,0,2418.55227524943,0,1.98911149262395e-05,0,399990.135128132,0
446,0.223,0,0,1.91159094021625e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.54946614752117e-07,0,7.81541996109404e-11,0,2421.00791335188,0,1.98709341711142e-05,0,399990.032127266,0
447,0.2235,0,0,1.90966191377895e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.54183436747485e-07,0,7.87686582526171e-11,0,2423.45293319125,0,1.98508813431952e-05,0,399989.930222074,0
448,0.224,0,0,1.9077464722039e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.53425627045894e-07,0,7.93820135887559e-11,0,2425.88563046566,0,1.98309697310985e-05,0,399989.829544404,0
449,0.2245,0,0,1.90584362337586e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.52672793223009e-07,0,7.99945379386834e-11,0,2428.30717947492,0,1.98111890215196e-05,0,399989.729987079,0
450,0.225,0,0,1.90395320410343e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.51924870797035e-07,0,8.06062413462253e-11,0,2430.71770696694,0,1.97915375180727e-05,0,399989.631530335,0
451,0.2255,0,0,1.9020750858161e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.51181808982086e-07,0,8.12171234007849e-11,0,2433.11729719076,0,1.97720138842665e-05,0,399989.534158098,0
452,0.226,0,0,1.90020997599521e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.50443887771643e-07,0,8.18269104959455e-11,0,2435.50496472512,0,1.97526254746342e-05,0,399989.437940724,0
453,0.2265,0,0,1.89835603336071e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.49710378753467e-07,0,8.24361629727912e-11,0,2437.88298882793,0,1.97333531485235e-05,0,399989.342685909,0
454,0.227,0,0,1.89651498884096e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.48981966844933e-07,0,8.30442714399762e-11,0,2440.249073006,0,1.9714214899526e-05,0,399989.248568497,0
455,0.2275,0,0,1.8946854714274e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.48258109687295e-07,0,8.36516461018268e-11,0,2442.60490080136,0,1.96951964756074e-05,0,399989.155446035,0
456,0.228,0,0,1.89286720547131e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.47538698293414e-07,0,8.42583400497448e-11,0,2444.95075530156,0,1.96762950113466e-05,0,399989.063288127,0
457,0.2285,0,0,1.8910610824195e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.46824085448671e-07,0,8.48640159757033e-11,0,2447.28541270648,0,1.96575197736597e-05,0,399988.972182617,0
458,0.229,0,0,1.88926606807874e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4611386204116e-07,0,8.54689803764624e-11,0,2449.61013620018,0,1.96388600118089e-05,0,399988.882022787,0
459,0.2295,0,0,1.88748182038746e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.45407892800837e-07,0,8.60733116596273e-11,0,2451.92530053528,0,1.96203121699871e-05,0,399988.79277232,0
460,0.23,0,0,1.88571031874939e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4470696099254e-07,0,8.66762988652781e-11,0,2454.22826385183,0,1.96018968247853e-05,0,399988.704626476,0
461,0.2305,0,0,1.88394908638866e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.44010086707161e-07,0,8.72787442097971e-11,0,2456.52217308302,0,1.9583588229338e-05,0,399988.617336168,0
462,0.231,0,0,1.88219755952439e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.43317046934838e-07,0,8.7880807707999e-11,0,2458.8077014284,0,1.95653805229864e-05,0,399988.53084404,0
463,0.2315,0,0,1.88045842230641e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.42628903805866e-07,0,8.84815293135941e-11,0,2461.0812786368,0,1.95473016083993e-05,0,399988.445412858,0
464,0.232,0,0,1.87872920470895e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.41944680055626e-07,0,8.90817225091482e-11,0,2463.34606377285,0,1.95293258088676e-05,0,399988.360797418,0
465,0.2325,0,0,1.87701044043475e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.41264586928011e-07,0,8.96811679144438e-11,0,2465.60129585043,0,1.95114586724435e-05,0,399988.277048211,0
466,0.233,0,0,1.87530285551278e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.40588911776104e-07,0,9.02795748685194e-11,0,2467.84595583813,0,1.94937077464787e-05,0,399988.19423382,0
467,0.2335,0,0,1.87360557320084e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.39917307754597e-07,0,9.08772128719349e-11,0,2470.08113000565,0,1.94760639169758e-05,0,399988.112266994,0
468,0.234,0,0,1.87191816167054e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.39249604058688e-07,0,9.14741994564373e-11,0,2472.30732572172,0,1.94585226949636e-05,0,399988.031104234,0
469,0.2345,0,0,1.87024024757704e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.38585653020346e-07,0,9.2070634032431e-11,0,2474.52497719132,0,1.94410801994248e-05,0,399987.950708075,0
470,0.235,0,0,1.86857268292649e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3792579184403e-07,0,9.26661800468922e-11,0,2476.7328987232,0,1.9423745287289e-05,0,399987.871158468,0
471,0.2355,0,0,1.86691545289407e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.37270014733834e-07,0,9.32608065531937e-11,0,2478.93104718175,0,1.94065178044811e-05,0,399987.792451723,0
472,0.236,0,0,1.86526722997914e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.36617796453711e-07,0,9.38549564219054e-11,0,2481.12112504769,0,1.93893839512015e-05,0,399987.714460089,0
473,0.2365,0,0,1.86362969268068e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.35969801267698e-07,0,9.44479909851058e-11,0,2483.30084342609,0,1.93723611760655e-05,0,399987.637340796,0
474,0.237,0,0,1.86200112921412e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.35325351867343e-07,0,9.50404954570764e-11,0,2485.47242147826,0,1.9355431684504e-05,0,399987.560930492,0
475,0.2375,0,0,1.86038212736998e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.34684680911933e-07,0,9.56322246118615e-11,0,2487.63502072934,0,1.93386015868364e-05,0,399987.485282973,0
476,0.238,0,0,1.8587712668369e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.34047226414593e-07,0,9.62236674992043e-11,0,2489.79048605648,0,1.93218561184511e-05,0,399987.410264198,0
477,0.2385,0,0,1.8571701968722e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.33413641082306e-07,0,9.68141886953737e-11,0,2491.9365584457,0,1.9305212423993e-05,0,399987.336026245,0
478,0.239,0,0,1.85557828357261e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.32783674127506e-07,0,9.74039887356817e-11,0,2494.07403128992,0,1.92886639138424e-05,0,399987.262508727,0
479,0.2395,0,0,1.8539953656358e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3215726177884e-07,0,9.79930960872551e-11,0,2496.20306784388,0,1.92722089112329e-05,0,399987.18969519,0
480,0.24,0,0,1.85242176940868e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3153453324401e-07,0,9.8581357576607e-11,0,2498.32317548212,0,1.92558508086883e-05,0,399987.117613912,0
481,0.2405,0,0,1.8508557235223e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.30914787584767e-07,0,9.91694065160249e-11,0,2500.43669151567,0,1.92395711922143e-05,0,399987.046101705,0
482,0.241,0,0,1.84929846963312e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.30298516225211e-07,0,9.97567498493438e-11,0,2502.54189368451,0,1.92233829693062e-05,0,399986.975270633,0
483,0.2415,0,0,1.84775025658598e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.29685817703925e-07,0,1.0034326273817e-10,0,2504.6383937215,0,1.92072887268264e-05,0,399986.905141998,0
484,0.242,0,0,1.84620973694147e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.29076158833687e-07,0,1.00929426774847e-10,0,2506.72796773914,0,1.91912744576752e-05,0,399986.835592342,0
485,0.2425,0,0,1.84467782374071e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.28469901002339e-07,0,1.01514867304526e-10,0,2508.80933093862,0,1.91753496532768e-05,0,399986.766703109,0
486,0.243,0,0,1.84315314743401e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.27866502260005e-07,0,1.0210008079053e-10,0,2510.88429868386,0,1.91595000766809e-05,0,399986.698349993,0
487,0.2435,0,0,1.8416373180104e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.27266599820366e-07,0,1.02684422494678e-10,0,2512.95063457365,0,1.91437424643469e-05,0,399986.630676217,0
488,0.244,0,0,1.84013036068362e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.26670203723046e-07,0,1.03267851228047e-10,0,2515.00825300866,0,1.91280770784105e-05,0,399986.563682302,0
489,0.2445,0,0,1.83863118384857e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.26076882009291e-07,0,1.03850760340948e-10,0,2517.05859659483,0,1.91124925712554e-05,0,399986.497269999,0
490,0.245,0,0,1.83714023998223e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25486813806727e-07,0,1.04432946551251e-10,0,2519.10100124752,0,1.90969936465755e-05,0,399986.431478188,0
491,0.2455,0,0,1.83565670346201e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24899672412441e-07,0,1.0501470531912e-10,0,2521.1365536469,0,1.90815717217378e-05,0,399986.366232882,0
492,0.246,0,0,1.83418053796842e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.24315443500104e-07,0,1.05596026211233e-10,0,2523.16526243842,0,1.90662264192105e-05,0,399986.301529905,0
493,0.2465,0,0,1.83271292637283e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.23734595273209e-07,0,1.06176416114136e-10,0,2525.18545737586,0,1.90509700354176e-05,0,399986.237471906,0
494,0.247,0,0,1.83125214301649e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.23156444806437e-07,0,1.06756530535957e-10,0,2527.19947028916,0,1.90357846315019e-05,0,399986.173907187,0
495,0.2475,0,0,1.82979910787002e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.22581356253868e-07,0,1.07335979872259e-10,0,2529.20599265495,0,1.90206797709339e-05,0,399986.110914641,0
496,0.248,0,0,1.82835418787559e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.22009474899315e-07,0,1.07914590048107e-10,0,2531.20447327324,0,1.90056592682453e-05,0,399986.048525111,0
497,0.2485,0,0,1.82691649372863e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.21440448819366e-07,0,1.08492690244846e-10,0,2533.19609909012,0,1.89907138787959e-05,0,399985.986660558,0
498,0.249,0,0,1.82548535409977e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2087401235289e-07,0,1.09070527299812e-10,0,2535.18176224543,0,1.89758366238779e-05,0,399985.925262352,0
499,0.2495,0,0,1.82406200861042e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.203106561813e-07,0,1.0964757663999e-10,0,2537.1597036528,0,1.89610403898622e-05,0,399985.864436065,0
500,0.25,0,0,1.82264639747058e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.19750356693232e-07,0,1.10223835012258e-10,0,2539.12996309903,0,1.8946324555234e-05,0,399985.804175284,0
501,0.2505,0,0,1.8212375557661e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1919273202441e-07,0,1.10799669883394e-10,0,2541.09384339621,0,1.89316790893553e-05,0,399985.74439689,0
502,0.251,0,0,1.8198358185173e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1863791482267e-07,0,1.1137492083796e-10,0,2543.05083980474,0,1.89171074749166e-05,0,399985.685128421,0
